class_title,class_sku,class_url,class_image
"Photoshop for Lunch™ - Using the Scripted Patterns Tool in Photoshop",1963587525,https://www.skillshare.com/classes/holberton-image-search/1963587525,https://static.skillshare.com/uploads/video/thumbnails/87e809c51d0dbff72bab58dc28357f7c/448-252
"Spruce up Your Portfolio - Even if you've never had clients before",1955986337,https://www.skillshare.com/classes/holberton-image-search/1955986337,https://static.skillshare.com/uploads/video/thumbnails/f1df3d55e22e9f188a10cf42f584694c/448-252
"Studio Fu: Carve Your Own Bamboo Pens",1116158136,https://www.skillshare.com/classes/holberton-image-search/1116158136,https://static.skillshare.com/uploads/video/thumbnails/41d0a073681264b143cd86c83daf1bb8/448-252
"Design a Female Character: Exploring Copic Markers",1106709064,https://www.skillshare.com/classes/holberton-image-search/1106709064,https://static.skillshare.com/uploads/video/thumbnails/d5813ac68d7cf8483f0661d64c76f552/448-252
"Making the Most of User Feedback: Spot Trends & Take Action with NPS | Learn with Typeform",865600574,https://www.skillshare.com/classes/holberton-image-search/865600574,https://static.skillshare.com/uploads/video/thumbnails/b306c776ebbd8e86d0304f234c4ce48f/448-252
"Illustrator for Lunch™ - 20 Gradient tips in 20 minutes",147221070,https://www.skillshare.com/classes/holberton-image-search/147221070,https://static.skillshare.com/uploads/video/thumbnails/93354a963c620f6e3cd05df3f06b0fcf/448-252
"Doodle Magic | Basic & Advanced Techniques",1737790587,https://www.skillshare.com/classes/holberton-image-search/1737790587,https://static.skillshare.com/uploads/video/thumbnails/991cef8c4550c2cb941f3617126afb7a/448-252
"How to Look at Type: Fundamentals of Web Typography",246544835,https://www.skillshare.com/classes/holberton-image-search/246544835,https://static.skillshare.com/uploads/video/thumbnails/7c3903c064a0d070832fd13bdab33054/448-252
"Illustrator for Lunch™ - Create a Nighttime Cityscape Image",1818748820,https://www.skillshare.com/classes/holberton-image-search/1818748820,https://static.skillshare.com/uploads/video/thumbnails/f199569bf27ec959d830d595f0ba5fe0/448-252
"Painting a Peony in Watercolor : in three styles",624135598,https://www.skillshare.com/classes/holberton-image-search/624135598,https://static.skillshare.com/uploads/video/thumbnails/7a9973394ac7e39ff7aaefedca476f7a/448-252
"From Everyday to Extraordinary: Paint a Lighthouse 3 ways in Watercolor",776732001,https://www.skillshare.com/classes/holberton-image-search/776732001,https://static.skillshare.com/uploads/video/thumbnails/7d225969ef47338de9bb5b74efe7d15c/448-252
"Flourishing on the iPad - Fun Techniques To Up Your Flourishing Style",837957111,https://www.skillshare.com/classes/holberton-image-search/837957111,https://static.skillshare.com/uploads/video/thumbnails/cf8d29ad88cb3a13f8f7893b30c660fc/448-252
"Cartooning: Drawing Faces and Expressions",231904775,https://www.skillshare.com/classes/holberton-image-search/231904775,https://static.skillshare.com/uploads/video/thumbnails/ab667f4d5da8bf84d348e244b69f2962/448-252
"The Future of Work: 5 Mindsets to Power Your Career",472266833,https://www.skillshare.com/classes/holberton-image-search/472266833,https://static.skillshare.com/uploads/video/thumbnails/f6775b611165499c65a3edb25962e924/448-252
"From Painting to Pattern: How to Create Repeat Patterns using Photoshop",1251550481,https://www.skillshare.com/classes/holberton-image-search/1251550481,https://static.skillshare.com/uploads/video/thumbnails/bea7438ca602a82ea441152f295de071/448-252
""Time Blend" Photo Editing: A Method to Blend Multiple Exposures",1779668813,https://www.skillshare.com/classes/holberton-image-search/1779668813,https://static.skillshare.com/uploads/video/thumbnails/c791b49a27047e79d4c5d2d91b46f7d1/448-252
"Easy Infographic Basics: Visual Communication for Non-Designers | Learn with Piktochart",241277964,https://www.skillshare.com/classes/holberton-image-search/241277964,https://static.skillshare.com/uploads/video/thumbnails/d652d22f321ca4e2cd369855b3c16732/448-252
"Illustrator for Lunch™ - All you need to know about Brushes in Illustrator",265769087,https://www.skillshare.com/classes/holberton-image-search/265769087,https://static.skillshare.com/uploads/video/thumbnails/b1d204b9ec98a7ab706ef7d0f9feccab/448-252
"Watercolor Lettering: Serifs",489318267,https://www.skillshare.com/classes/holberton-image-search/489318267,https://static.skillshare.com/uploads/video/thumbnails/cc67cd68fd977f0ed1aa7b68f7a49093/448-252
"Watercolor Lettering: Block (Sans Serifs)",354525882,https://www.skillshare.com/classes/holberton-image-search/354525882,https://static.skillshare.com/uploads/video/thumbnails/a325c4bbd723ebd721d42e3a2197dc6a/448-252
"William Morris Style Pattern: three ways of Creating a Botanical Design in Photoshop and by hand",1236134695,https://www.skillshare.com/classes/holberton-image-search/1236134695,https://static.skillshare.com/uploads/video/thumbnails/460acddfe11cb122ffdf453b02e269ce/448-252
"Brand Yourself - A Quick Guide on Brand Positioning",686141220,https://www.skillshare.com/classes/holberton-image-search/686141220,https://static.skillshare.com/uploads/video/thumbnails/06381f342cc2659f3ec0eeff8b0bdf31/448-252
"Design a Brand Identity: Write an Airtight Creative Brief",7441027,https://www.skillshare.com/classes/holberton-image-search/7441027,https://static.skillshare.com/uploads/video/thumbnails/7e251000f741eb4ace7fccb38a05daae/448-252
"Pattern Play: Layered Designs",716440051,https://www.skillshare.com/classes/holberton-image-search/716440051,https://static.skillshare.com/uploads/video/thumbnails/dbb066c8c2aafffc10a89bb9db443297/448-252
"Monoline Illustration",232753031,https://www.skillshare.com/classes/holberton-image-search/232753031,https://static.skillshare.com/uploads/video/thumbnails/77fff17852e6d187cd42c38feab90c7d/448-252
"Baugasm™ Series #8 - Design Abstract Textures and Poster with Acrylic Paint, Photoshop and Cinema 4D",476002236,https://www.skillshare.com/classes/holberton-image-search/476002236,https://static.skillshare.com/uploads/video/thumbnails/af1d312dbcf843e13df8eba48cd295dc/448-252
"Vue.js 2 Academy: Learn Vue Step by Step",976397920,https://www.skillshare.com/classes/holberton-image-search/976397920,https://static.skillshare.com/uploads/video/thumbnails/224689776d2222df1228f75ccdf3d2d1/448-252
"Logo Design For Beginners",517555936,https://www.skillshare.com/classes/holberton-image-search/517555936,https://static.skillshare.com/uploads/video/thumbnails/6d7079c48fb818cb1b92844c6726db32/448-252
"Microsoft Excel 2016 Bootcamp - Zero to Hero Training",1023805735,https://www.skillshare.com/classes/holberton-image-search/1023805735,https://static.skillshare.com/uploads/video/thumbnails/216205b40dedbf56bbda11782b24fafe/448-252
"From Paper to Screen: Digitally Editing Your Artwork in Photoshop",1823522844,https://www.skillshare.com/classes/holberton-image-search/1823522844,https://static.skillshare.com/uploads/video/thumbnails/585132c2c3fa0734632974cd5e358bab/448-252
"DSLR Filmmaking: From Beginner to PRO!",1377491876,https://www.skillshare.com/classes/holberton-image-search/1377491876,https://static.skillshare.com/uploads/video/thumbnails/fc950f20e76b5f40cf9243217ec64f6f/448-252
"Illustrator for Lunch™ - 20 Pathfinder, Crop and Cutout tips in 20 minutes or less",673876746,https://www.skillshare.com/classes/holberton-image-search/673876746,https://static.skillshare.com/uploads/video/thumbnails/f5e9f91d5bd8796b87f1a05c62b2eddd/448-252
"From Everyday to Extraordinary: Paint an Object 3 Ways - Pineapple",617083099,https://www.skillshare.com/classes/holberton-image-search/617083099,https://static.skillshare.com/uploads/video/thumbnails/3c8b1ad88229a821c2b11879bb4e139f/448-252
"Mastering Duotones in Photoshop",125446153,https://www.skillshare.com/classes/holberton-image-search/125446153,https://static.skillshare.com/uploads/video/thumbnails/5e5daa49127f3675dee6e729927a769d/448-252
"Wedding Watercolor Sketching",78317650,https://www.skillshare.com/classes/holberton-image-search/78317650,https://static.skillshare.com/uploads/video/thumbnails/8e8fa820745b18d3055ab3bdc0ff6893/448-252
"Monotone Watercolor Florals",865968800,https://www.skillshare.com/classes/holberton-image-search/865968800,https://static.skillshare.com/uploads/video/thumbnails/758207ddc4826c92d532e6a598065402/448-252
"Design a Picture Book Character From Start to Finish",947637451,https://www.skillshare.com/classes/holberton-image-search/947637451,https://static.skillshare.com/uploads/video/thumbnails/fc20fa3e2d78208b08670324f60bfd99/448-252
"Print On Demand for Artists: Painting to Pattern to Product, The Complete Process",1697176223,https://www.skillshare.com/classes/holberton-image-search/1697176223,https://static.skillshare.com/uploads/video/thumbnails/a89700fec5a970f9d086a361de85ca98/448-252
"SEO Today: Strategies to Earn Trust, Rank High, and Stand Out",423483018,https://www.skillshare.com/classes/holberton-image-search/423483018,https://static.skillshare.com/uploads/video/thumbnails/562151dcbe554d7341678c16c8d07f6c/448-252
"Why Trust Matters: Increasing Creativity and Innovation at Work",2000655175,https://www.skillshare.com/classes/holberton-image-search/2000655175,https://static.skillshare.com/uploads/video/thumbnails/7ee6ae50a2bd6a3455650f38bf4c63d1/448-252
"Synthetic Stop-Motion in After Effects: Quick and Easy Techniques for Hand-made Animations",384542156,https://www.skillshare.com/classes/holberton-image-search/384542156,https://static.skillshare.com/uploads/video/thumbnails/a2abb6b396b79f3c08394940dbd6e4fd/448-252
"Art Made Easy: Draw and Paint with the IPad Pro",818857539,https://www.skillshare.com/classes/holberton-image-search/818857539,https://static.skillshare.com/uploads/video/thumbnails/b70a794eeed1bb541f0603a8b3c0afc6/448-252
"4 Design Principles To Brand Your Social Media",1418488856,https://www.skillshare.com/classes/holberton-image-search/1418488856,https://static.skillshare.com/uploads/video/thumbnails/940c7638ea8039df91a5c52a5facca64/448-252
"Learning How to Draw: A Mindset, Method, and Exercises",1187743623,https://www.skillshare.com/classes/holberton-image-search/1187743623,https://static.skillshare.com/uploads/video/thumbnails/97dbfeedab215befb466d3ef95b1f10f/448-252
"Vector Character Design For Beginners",1388732230,https://www.skillshare.com/classes/holberton-image-search/1388732230,https://static.skillshare.com/uploads/video/thumbnails/ce8347c4cea48246ab5cb970616af724/448-252
"Color with Adobe Kuler",1901705102,https://www.skillshare.com/classes/holberton-image-search/1901705102,https://static.skillshare.com/uploads/video/thumbnails/6446dde1157ee4abcce2aef04b8c7e05/448-252
"Illustrator for Lunch™ - Roaming Square Pattern",1158643137,https://www.skillshare.com/classes/holberton-image-search/1158643137,https://static.skillshare.com/uploads/video/thumbnails/678a81a20d5a16135ab965cc5975fb82/448-252
"10 Steps to Boosting Your Artwork to the Next Level",1843576893,https://www.skillshare.com/classes/holberton-image-search/1843576893,https://static.skillshare.com/uploads/video/thumbnails/e340b2b9453004b71e70b97836a9ff52/448-252
"Illustrator for Lunch™ - Braids, Rick Rack and More",735964271,https://www.skillshare.com/classes/holberton-image-search/735964271,https://static.skillshare.com/uploads/video/thumbnails/529fdc47ddccd3a1d8566390c6099461/448-252
"The VHS Look in After Effects",213658483,https://www.skillshare.com/classes/holberton-image-search/213658483,https://static.skillshare.com/uploads/video/thumbnails/d3f2a9dfe4a8902ea3deee74dabc8e41/448-252
"Illustrator for Lunch™ - Pattern of Lines and Dots",540218089,https://www.skillshare.com/classes/holberton-image-search/540218089,https://static.skillshare.com/uploads/video/thumbnails/4ee0c9f673b446ee5c1b1020e9ae06d8/448-252
"Photoshop for Lunch™ - Remove Unwanted Objects & Tourists from Photos",424824441,https://www.skillshare.com/classes/holberton-image-search/424824441,https://static.skillshare.com/uploads/video/thumbnails/ae55b7a9de48fd9d2423a64cf07edf6d/448-252
"Lettering for Brands: Working with Clients to Create Iconic Designs",140886095,https://www.skillshare.com/classes/holberton-image-search/140886095,https://static.skillshare.com/uploads/video/thumbnails/8381278c1c0160b27ccf0234e3b7a76f/448-252
"Personal Branding & First Impressions: Writing Your Bio for Social Media | Learn with about.me",1283408167,https://www.skillshare.com/classes/holberton-image-search/1283408167,https://static.skillshare.com/uploads/video/thumbnails/e6d334eda03a0861a5849b0b41915749/448-252
"Illustrator & Photoshop: The Illustration Power Couple",1728046494,https://www.skillshare.com/classes/holberton-image-search/1728046494,https://static.skillshare.com/uploads/video/thumbnails/01a55e8c60065866f4acd680a9bc18df/448-252
"Collect, Make and Digitize: A Guide to Custom Textures",1023082174,https://www.skillshare.com/classes/holberton-image-search/1023082174,https://static.skillshare.com/uploads/video/thumbnails/c1cda5de59e0676d73ecece65a01538a/448-252
"Creating Strong Coordinate Patterns",1407253472,https://www.skillshare.com/classes/holberton-image-search/1407253472,https://static.skillshare.com/uploads/video/thumbnails/5b630f285419f7ebba8fa2f13fa95471/448-252
"Secrets of the perfect watercolor washes",809001120,https://www.skillshare.com/classes/holberton-image-search/809001120,https://static.skillshare.com/uploads/video/thumbnails/45888b3ad15a31523267088933feef4d/448-252
"Amazing Jungle World: How to Create Drawing of Plants & Animals with Pencil & Photoshop",585966878,https://www.skillshare.com/classes/holberton-image-search/585966878,https://static.skillshare.com/uploads/video/thumbnails/b9e1ac32391dd86cefa0dc0b28a38841/448-252
"You Can Draw Cute People the Easy Way!",184036187,https://www.skillshare.com/classes/holberton-image-search/184036187,https://static.skillshare.com/uploads/video/thumbnails/e2d3db21037052645fe7a55b067307aa/448-252
"Illustrator for Lunch™ - Create Hi-Tech HUD rings",1906235852,https://www.skillshare.com/classes/holberton-image-search/1906235852,https://static.skillshare.com/uploads/video/thumbnails/7d7285987016e5919698608673edb727/448-252
"Introduction to Project Management: Methods & Tactics for Success | Learn with TeamGantt",1739014894,https://www.skillshare.com/classes/holberton-image-search/1739014894,https://static.skillshare.com/uploads/video/thumbnails/60f5c82dcd531fc2d4d057ec815af001/448-252
"Painting Light and Shadow: The Basics for Portraits and Characters",1574976051,https://www.skillshare.com/classes/holberton-image-search/1574976051,https://static.skillshare.com/uploads/video/thumbnails/e39addf189fc701668830397c0c0c257/448-252
"Magical Art Texture & Blend Modes on the iPad- Procreate Painting Series 2",1358153957,https://www.skillshare.com/classes/holberton-image-search/1358153957,https://static.skillshare.com/uploads/video/thumbnails/1d19992e3071cdcc2ed12c0d80767e80/448-252
"Watercolor Giraffe",52764309,https://www.skillshare.com/classes/holberton-image-search/52764309,https://static.skillshare.com/uploads/video/thumbnails/a855940c6cfa46467d35543944a551e1/448-252
"Microsoft Word 2016 - Word Bootcamp - Zero to Hero Training",1233233581,https://www.skillshare.com/classes/holberton-image-search/1233233581,https://static.skillshare.com/uploads/video/thumbnails/941f087621274d89b1f50527c89f39ed/448-252
"Lens Flares: Add Warm Cinematic Glow to your Photography",807971689,https://www.skillshare.com/classes/holberton-image-search/807971689,https://static.skillshare.com/uploads/video/thumbnails/aca0565534924d686c75f2227f3d3fc0/448-252
"The Freelancing Guide: How to Organize Your Work and Life",341479973,https://www.skillshare.com/classes/holberton-image-search/341479973,https://static.skillshare.com/uploads/video/thumbnails/044674a8104e4f6b835ae2ea79320466/448-252
"Create a Half Drop Repeat Pattern in Photoshop using Smart Objects",284077841,https://www.skillshare.com/classes/holberton-image-search/284077841,https://static.skillshare.com/uploads/video/thumbnails/60bff7a3d63bb2b39646fa7d5281e77e/448-252
"Food Illustration: Design a Vintage Style Illustrated Recipe",533665260,https://www.skillshare.com/classes/holberton-image-search/533665260,https://static.skillshare.com/uploads/video/thumbnails/5dbd9935241dbaf2ddb00b73fd273271/448-252
"Introduction to Hand-Drawn Animation With Animatic",489549294,https://www.skillshare.com/classes/holberton-image-search/489549294,https://static.skillshare.com/uploads/video/thumbnails/3066f1c49493d5bea1c41b014e289f07/448-252
"A Guide for Freelancers: Structure Your Website",2011323949,https://www.skillshare.com/classes/holberton-image-search/2011323949,https://static.skillshare.com/uploads/video/thumbnails/d2b9ad77908d3973f1fa55d503356a71/448-252
"Colouring With Markers - Create Texture & Effects",328797845,https://www.skillshare.com/classes/holberton-image-search/328797845,https://static.skillshare.com/uploads/video/thumbnails/75c55ff58b4f8512eb445d9901177268/448-252
"iPad Art: Easy Seamless Vector Patterns.  No pen tool, no maths.",2048533925,https://www.skillshare.com/classes/holberton-image-search/2048533925,https://static.skillshare.com/uploads/video/thumbnails/69ccf6a117c83b055101c07cbfc7c640/448-252
"Illustrator for Lunch™ - Create Guilloche Effects",873117004,https://www.skillshare.com/classes/holberton-image-search/873117004,https://static.skillshare.com/uploads/video/thumbnails/5daddd4feb08141c2918a4b5859357e8/448-252
"Design a Brand Identity: Ask the Right Questions",45513786,https://www.skillshare.com/classes/holberton-image-search/45513786,https://static.skillshare.com/uploads/video/thumbnails/00cc69c621c84cc85a5ea9d4ce51852d/448-252
"Ultimate Texturing Techniques for Illustrator",1688839195,https://www.skillshare.com/classes/holberton-image-search/1688839195,https://static.skillshare.com/uploads/video/thumbnails/c5be4b00b9b2275b31a790a0bb5f0aae/448-252
"Photoshop for Lunch™ - Emboss and Deboss Text and Shapes",523856563,https://www.skillshare.com/classes/holberton-image-search/523856563,https://static.skillshare.com/uploads/video/thumbnails/4fd09ea343c795c6df5b581af43a36ce/448-252
"Create Your Own Font on the iPad",1560399462,https://www.skillshare.com/classes/holberton-image-search/1560399462,https://static.skillshare.com/uploads/video/thumbnails/22ef501ffbbe442448d9c97e8de94077/448-252
"Learn to Paint Realistic Watercolor Butterflies",964407799,https://www.skillshare.com/classes/holberton-image-search/964407799,https://static.skillshare.com/uploads/video/thumbnails/c0bb0d6415d69dd77c6591166aa599ba/448-252
"Colouring Line Art and Using Masks in Procreate - Creating on The iPad",559042891,https://www.skillshare.com/classes/holberton-image-search/559042891,https://static.skillshare.com/uploads/video/thumbnails/16bfcc76dfb98043bf127581f67658ed/448-252
"How To Build A Brand On Social Media!",605068104,https://www.skillshare.com/classes/holberton-image-search/605068104,https://static.skillshare.com/uploads/video/thumbnails/a2746787197d754266065790913d9348/448-252
"Illustrator for Lunch™ - 20 Color tips in 20 Minutes",780681762,https://www.skillshare.com/classes/holberton-image-search/780681762,https://static.skillshare.com/uploads/video/thumbnails/78dd853bc7aeaa7cc59e8b901ef8458b/448-252
"Aperture: Create Dramatic Blur in your Portraits",1058791793,https://www.skillshare.com/classes/holberton-image-search/1058791793,https://static.skillshare.com/uploads/video/thumbnails/4c8144b479d8058a27a9b42c8a4f75bc/448-252
"5 Squarespace Programming Hacks to Grow Your Following",1310676105,https://www.skillshare.com/classes/holberton-image-search/1310676105,https://static.skillshare.com/uploads/video/thumbnails/9c433ace6fc0a15b1ad1cb35c9001469/448-252
"Watercolor Fox - Adding the Element of Texture to your Watercolor Paintings",227949225,https://www.skillshare.com/classes/holberton-image-search/227949225,https://static.skillshare.com/uploads/video/thumbnails/679d4fa51bf8f45697052fbdd4082c75/448-252
"Illustrator for Lunch™ - Get Creative with Blends and Brushes",1390159011,https://www.skillshare.com/classes/holberton-image-search/1390159011,https://static.skillshare.com/uploads/video/thumbnails/015838111e98b03e05d9982e8651fde3/448-252
"Draw a Circus of Movement: Simple Techniques to Bring Characters to Life",1480075980,https://www.skillshare.com/classes/holberton-image-search/1480075980,https://static.skillshare.com/uploads/video/thumbnails/cd2fcaf7cebe62587a6defd3688deea7/448-252
"Animate with Depth: Cameras, Lights and 3D Layers in After Effects",1835860820,https://www.skillshare.com/classes/holberton-image-search/1835860820,https://static.skillshare.com/uploads/video/thumbnails/d56b196d89efd9890a8661377730fdc8/448-252
"Skillshare Shorts | "Designer in a Van: On Tour with Aaron Draplin"",1479704744,https://www.skillshare.com/classes/holberton-image-search/1479704744,https://static.skillshare.com/uploads/video/thumbnails/bc09c24bb6389717b21a768874f0bce4/448-252
"Photoshop for Lunch™ - Bend Objects with Puppet Warp",1682951027,https://www.skillshare.com/classes/holberton-image-search/1682951027,https://static.skillshare.com/uploads/video/thumbnails/6528c04bf8e71127a298c890f4ce551b/448-252
"Illustrator Basics: The Pen & Pencil Tools",1094609509,https://www.skillshare.com/classes/holberton-image-search/1094609509,https://static.skillshare.com/uploads/video/thumbnails/a74aa39f36b60b2468c656eb8830b437/448-252
"Programming Data Visualizations: A Coding Toolkit for Processing",1782124914,https://www.skillshare.com/classes/holberton-image-search/1782124914,https://static.skillshare.com/uploads/video/thumbnails/f35eb9fb8edaf015bbc858bde00bb0c9/448-252
"Brush Lettering: Capital Letters",1331814266,https://www.skillshare.com/classes/holberton-image-search/1331814266,https://static.skillshare.com/uploads/video/thumbnails/62e6185dfe6cb247728210f5c892fe67/448-252
"Insta-Vintage In Photoshop",589917439,https://www.skillshare.com/classes/holberton-image-search/589917439,https://static.skillshare.com/uploads/video/thumbnails/ef828609a551b5c06cd60fb0095c5577/448-252
"Graphic Illustration: Boldly Design with Color and Shape",1266193104,https://www.skillshare.com/classes/holberton-image-search/1266193104,https://static.skillshare.com/uploads/video/thumbnails/55a47fab934faac2091047ce725768b3/448-252
"Easy Doodling & Painting Fun! Create Gorgeous Botanical & Floral Illustrations in Watercolor & Ink",1889583659,https://www.skillshare.com/classes/holberton-image-search/1889583659,https://static.skillshare.com/uploads/video/thumbnails/ca95929cf7a5633a03077ec32f2ee22c/448-252
"Watercolor Boot Camp: Drills and Techniques for Success",1789656808,https://www.skillshare.com/classes/holberton-image-search/1789656808,https://static.skillshare.com/uploads/video/thumbnails/155824dea72c355eb0c1fbca562e180b/448-252
"Chalk Hand Lettering Effect in Photoshop",490086347,https://www.skillshare.com/classes/holberton-image-search/490086347,https://static.skillshare.com/uploads/video/thumbnails/95f6bde758b3f27bf7bc9b76b6e0932e/448-252
"Photoshop for Lunch™ - Demystifying the Histogram - Understand & Correct images with it",1090326788,https://www.skillshare.com/classes/holberton-image-search/1090326788,https://static.skillshare.com/uploads/video/thumbnails/d5f76b8214f83c92198ab12f3da08fc4/448-252
"Illustrator for Lunch™ - Using & Troubleshooting Bounding Boxes",1497462107,https://www.skillshare.com/classes/holberton-image-search/1497462107,https://static.skillshare.com/uploads/video/thumbnails/e30edb517296363a84e5bfd0b2c425fe/448-252
"Geometric Design On The IPAD - Mandalas in Procreate",910942224,https://www.skillshare.com/classes/holberton-image-search/910942224,https://static.skillshare.com/uploads/video/thumbnails/6ac529c0be2f05faa5d924d8e20e8c62/448-252
"Illustrator for Lunch™ - Illustrating Cacti with Custom Made Brushes",1130478463,https://www.skillshare.com/classes/holberton-image-search/1130478463,https://static.skillshare.com/uploads/video/thumbnails/1127861225c9a297849a74f0d45caa2c/448-252
"Introduction to Social Media Strategy | Learn with Buffer",1934895986,https://www.skillshare.com/classes/holberton-image-search/1934895986,https://static.skillshare.com/uploads/video/thumbnails/cf5f1d2f0afac35d67e1b67de68aa757/448-252
"Cafe Photography for Instagram: Telling Visual Stories with Emotional Cafe Photos",2124484296,https://www.skillshare.com/classes/holberton-image-search/2124484296,https://static.skillshare.com/uploads/video/thumbnails/ae5eeb0d6da551838b0e3aaa3b37ec47/448-252
"Use Your Watercolors to Create Simple Repeat Patterns in Photoshop",961943475,https://www.skillshare.com/classes/holberton-image-search/961943475,https://static.skillshare.com/uploads/video/thumbnails/e7833da51192e6f4dde2825a2c46fee1/448-252
"Freelancer Tips: How To Sell and Showcase Your Art Online",276303543,https://www.skillshare.com/classes/holberton-image-search/276303543,https://static.skillshare.com/uploads/video/thumbnails/28e275288de66e051c91b2716042709b/448-252
"Photoshop for Lunch™ - Complex Selections Made Easy - Master Refine Edge & Select and Mask",1338677427,https://www.skillshare.com/classes/holberton-image-search/1338677427,https://static.skillshare.com/uploads/video/thumbnails/d1c98b71c49a6c05e3374d722da3a5d5/448-252
"Illustrator for Lunch™ - Creative Half tone Effects",711318391,https://www.skillshare.com/classes/holberton-image-search/711318391,https://static.skillshare.com/uploads/video/thumbnails/e228e0c209a8b94694036ddd4ac61a8c/448-252
"Fun & Loose Watercolor Florals, Leaves, & Butterflies",540834306,https://www.skillshare.com/classes/holberton-image-search/540834306,https://static.skillshare.com/uploads/video/thumbnails/f172c66ecde507b691b937d3e6b25137/448-252
"Wonderful Watercolor: Learn to Paint a Peony Wreath",466217266,https://www.skillshare.com/classes/holberton-image-search/466217266,https://static.skillshare.com/uploads/video/thumbnails/46d72fb110dfb31b7de6295f0374bc0c/448-252
"Illustrator Basics: The Shape Builder Tool",418571161,https://www.skillshare.com/classes/holberton-image-search/418571161,https://static.skillshare.com/uploads/video/thumbnails/00e4b9841ace2c4c8dc4f9ba40ca43d6/448-252
"Sketchbook Practice : Using Pens to Explore Negative Space",1551614034,https://www.skillshare.com/classes/holberton-image-search/1551614034,https://static.skillshare.com/uploads/video/thumbnails/17293f422a1dc498b2787fb6b307e9e4/448-252
"Photoshop for Lunch™ - 10 Selection tips in 10 minutes (or less)",403236860,https://www.skillshare.com/classes/holberton-image-search/403236860,https://static.skillshare.com/uploads/video/thumbnails/b5d96223876f07e7feebc8ae54c088cc/448-252
"In-Camera Double Exposure Photography",1795386549,https://www.skillshare.com/classes/holberton-image-search/1795386549,https://static.skillshare.com/uploads/video/thumbnails/576e63f3b47ce640874b46953b113cc9/448-252
"Illustrator for Lunch™ - Create Stitches and Sewing Elements",7283538,https://www.skillshare.com/classes/holberton-image-search/7283538,https://static.skillshare.com/uploads/video/thumbnails/14c159f37879db1f22f1d0453f76c1d5/448-252
"Pattern Play: Combining Illustrator and Photoshop",201491275,https://www.skillshare.com/classes/holberton-image-search/201491275,https://static.skillshare.com/uploads/video/thumbnails/2a84c150ef289836b4ce2f0167ead4eb/448-252
"Mastering Gradients in Illustrator",1973622251,https://www.skillshare.com/classes/holberton-image-search/1973622251,https://static.skillshare.com/uploads/video/thumbnails/43b71cf7e849da2b8fcef8c8e652527d/448-252
"Photoshop for Lunch™ - Create a Custom Character Font",211162540,https://www.skillshare.com/classes/holberton-image-search/211162540,https://static.skillshare.com/uploads/video/thumbnails/f5f3c34f26f275c10175b942d6fb3752/448-252
"The Art of Bunnies in Books: an Easter Illustration Celebration",1230828232,https://www.skillshare.com/classes/holberton-image-search/1230828232,https://static.skillshare.com/uploads/video/thumbnails/61a256979b6f57836379ad2c058098c0/448-252
"Illustrator for Lunch™ - 10 Layer Tips in 10 minutes",617508069,https://www.skillshare.com/classes/holberton-image-search/617508069,https://static.skillshare.com/uploads/video/thumbnails/cb44105633962a3b603962e4ec423fdf/448-252
"Mastering Logo Design: Gridding with the Golden Ratio",774191846,https://www.skillshare.com/classes/holberton-image-search/774191846,https://static.skillshare.com/uploads/video/thumbnails/4c558c273a7d8b8ad49812fb6d05c991/448-252
"Illustrator for Lunch™ - Whimsical Scrapbook Paper Designs to Sell or Share",1675369624,https://www.skillshare.com/classes/holberton-image-search/1675369624,https://static.skillshare.com/uploads/video/thumbnails/4dad0b781761faf97cd98ceddead3d3e/448-252
"UI & Web Design using Adobe Illustrator CC",972659052,https://www.skillshare.com/classes/holberton-image-search/972659052,https://static.skillshare.com/uploads/video/thumbnails/e26702d7bab621385b89b0dc75211e07/448-252
"Digitize Your Watercolors: Getting Started With Photoshop",1904610403,https://www.skillshare.com/classes/holberton-image-search/1904610403,https://static.skillshare.com/uploads/video/thumbnails/624766ab81af415e423731eb3a9fbe11/448-252
"Touches of Metallic Magic",1298752703,https://www.skillshare.com/classes/holberton-image-search/1298752703,https://static.skillshare.com/uploads/video/thumbnails/08dbb2f8ea30fd57b5dd2c8fc7cc66db/448-252
"Animating With Character - Sequences",1451611942,https://www.skillshare.com/classes/holberton-image-search/1451611942,https://static.skillshare.com/uploads/video/thumbnails/83de865b565c3752e5f1d4645354c341/448-252
"Illustrator for Lunch™ - Whimsical Textured Drawings Using Hand Drawn Brushes",332783726,https://www.skillshare.com/classes/holberton-image-search/332783726,https://static.skillshare.com/uploads/video/thumbnails/3eba409d5296676555321d6754bdd886/448-252
"Photoshop for Lunch™ - Critters with Character - Pen Free, One Color Designs",1488478586,https://www.skillshare.com/classes/holberton-image-search/1488478586,https://static.skillshare.com/uploads/video/thumbnails/7208e7cfac6d6d8ea8a6f96c55a59615/448-252
"Classic Pattern Styles - Learn To Design Toile de Jouy Patterns",1665547575,https://www.skillshare.com/classes/holberton-image-search/1665547575,https://static.skillshare.com/uploads/video/thumbnails/4afb2564c032f6c7820a41625b9a65d5/448-252
"Fundamentals of DSLR Photography",1111783378,https://www.skillshare.com/classes/holberton-image-search/1111783378,https://static.skillshare.com/uploads/video/thumbnails/59691f1eaf653294ec756289c46f3cd0/448-252
